data,descricao,tipo,valor
2022-03-06,Reembolso,receita,1185.75
2023-04-17,Salário,receita,9546.9
2022-03-24,Compra de estoque,despesa,-1477.23
2023-06-16,Aluguel,despesa,-7329.6
2022-01-24,Conta de luz,despesa,-1896.12
2023-12-13,Salário,receita,3372.99
2022-01-19,Compra de estoque,despesa,-7972.14
2023-07-08,Compra de estoque,despesa,-9174.31
2022-01-17,Manutenção,despesa,-4362.8
2023-07-18,Compra de estoque,despesa,-6388.15
2023-09-23,Conta de luz,despesa,-8178.29
2023-11-03,Venda de produto,receita,5500.8
2022-11-18,Conta de luz,despesa,-8770.72
2023-06-11,Aluguel,despesa,-290.41
2023-09-22,Reembolso,receita,4837.6
2022-04-16,Salário,receita,5366.25
2022-02-15,Reembolso,receita,7860.7
2022-02-14,Manutenção,despesa,-8779.43
2022-02-08,Aluguel,despesa,-4083.22
2022-02-10,Aluguel,despesa,-4331.25
2023-05-12,Conta de luz,despesa,-7242.76
2023-03-14,Conta de luz,despesa,-5065.82
2022-03-18,Conta de luz,despesa,-9731.92
2023-01-03,Reembolso,receita,4840.11
2022-01-10,Conta de luz,despesa,-8832.25
2022-04-21,Aluguel,despesa,-2554.95
2023-11-20,Aluguel,despesa,-4879.71
2022-07-02,Aluguel,despesa,-7661.35
2023-01-14,Conta de luz,despesa,-3235.33
2022-12-27,Venda de produto,receita,5722.53
2023-02-12,Aluguel,despesa,-9523.94
2023-12-16,Investimento,receita,6694.64
2022-05-13,Investimento,receita,5979.63
2022-06-14,Venda de produto,receita,4418.47
2023-09-10,Venda de produto,receita,8863.59
2022-10-22,Compra de estoque,despesa,-8163.27
2022-05-09,Venda de produto,receita,5632.95
2023-11-07,Investimento,receita,7539.2
2023-05-03,Compra de estoque,despesa,-4963.15
2023-02-09,Reembolso,receita,2757.12
2023-10-14,Compra de estoque,despesa,-4872.55
2023-03-20,Salário,receita,390.6
2022-08-21,Conta de luz,despesa,-2422.34
2022-02-22,Conta de luz,despesa,-6770.74
2023-07-21,Reembolso,receita,8391.74
2022-07-30,Reembolso,receita,4330.91
2023-04-08,Investimento,receita,2892.75
2022-09-04,Investimento,receita,6432.4
2023-01-27,Reembolso,receita,5807.19
2023-02-17,Conta de luz,despesa,-9697.62
2023-04-10,Compra de estoque,despesa,-9136.83
2022-10-13,Compra de estoque,despesa,-8484.91
2023-12-13,Manutenção,despesa,-1392.34
2023-05-23,Manutenção,despesa,-3398.21
2023-12-24,Venda de produto,receita,528.51
2022-06-24,Investimento,receita,2181.45
2023-11-05,Conta de luz,despesa,-9400.22
2022-10-12,Conta de luz,despesa,-5727.5
2022-10-30,Aluguel,despesa,-5914.74
2022-08-31,Investimento,receita,644.09
2023-12-15,Manutenção,despesa,-1811.51
2022-03-29,Investimento,receita,6970.3
2023-04-23,Manutenção,despesa,-1413.67
2022-02-02,Reembolso,receita,4621.5
2022-02-08,Manutenção,despesa,-3917.07
2023-02-13,Reembolso,receita,9786.0
2022-10-12,Reembolso,receita,7319.73
2022-05-11,Conta de luz,despesa,-4987.44
2022-01-30,Manutenção,despesa,-6958.12
2023-08-19,Conta de luz,despesa,-7408.83
2023-09-21,Venda de produto,receita,2465.5
2022-03-29,Aluguel,despesa,-3404.03
2022-06-10,Compra de estoque,despesa,-6388.43
2023-02-13,Venda de produto,receita,9692.01
2023-08-16,Reembolso,receita,3335.58
2023-07-27,Compra de estoque,despesa,-5302.63
2022-06-22,Venda de produto,receita,7596.39
2022-04-13,Reembolso,receita,7123.82
2022-04-10,Investimento,receita,9567.5
2022-07-05,Compra de estoque,despesa,-2755.98
2022-11-01,Aluguel,despesa,-4828.35
2022-01-07,Conta de luz,despesa,-1719.09
2023-12-13,Reembolso,receita,9880.7
2022-09-01,Aluguel,despesa,-7041.85
2023-03-21,Conta de luz,despesa,-2474.08
2022-03-05,Aluguel,despesa,-8680.81
2022-09-23,Compra de estoque,despesa,-3716.3
2022-02-22,Reembolso,receita,7516.63
2022-12-30,Investimento,receita,5651.99
2023-02-10,Compra de estoque,despesa,-4930.37
2023-02-10,Salário,receita,6434.96
2022-02-23,Salário,receita,944.47
2023-04-05,Venda de produto,receita,1645.27
2023-10-29,Salário,receita,9207.6
2022-09-14,Conta de luz,despesa,-5066.95
2022-11-17,Venda de produto,receita,2730.96
2022-10-08,Reembolso,receita,8684.07
2022-01-11,Reembolso,receita,4312.81
2022-04-04,Investimento,receita,3018.53
2023-06-15,Reembolso,receita,241.08
2022-07-14,Aluguel,despesa,-3331.34
2022-10-11,Salário,receita,9597.24
2023-09-25,Salário,receita,9106.24
2022-07-30,Investimento,receita,392.95
2023-03-11,Aluguel,despesa,-5302.06
2023-05-12,Salário,receita,2170.69
2022-02-05,Reembolso,receita,8670.44
2022-04-17,Aluguel,despesa,-4289.07
2023-10-10,Aluguel,despesa,-6343.84
2023-04-10,Venda de produto,receita,1340.74
2022-02-09,Venda de produto,receita,4799.31
2022-09-04,Conta de luz,despesa,-8268.86
2022-07-15,Aluguel,despesa,-250.39
2023-03-10,Aluguel,despesa,-7162.48
2023-01-30,Aluguel,despesa,-4232.71
2022-08-06,Conta de luz,despesa,-6968.4
2023-05-22,Investimento,receita,6398.36
2023-05-01,Venda de produto,receita,9834.45
2022-12-22,Reembolso,receita,5403.56
2023-06-05,Compra de estoque,despesa,-447.29
2022-12-24,Manutenção,despesa,-7738.75
2023-05-03,Compra de estoque,despesa,-3732.57
2022-09-14,Investimento,receita,723.32
2022-03-18,Reembolso,receita,295.81
2022-02-08,Venda de produto,receita,3341.74
2023-08-19,Investimento,receita,2946.85
2022-11-05,Reembolso,receita,8260.82
2023-05-19,Venda de produto,receita,208.74
2022-04-02,Conta de luz,despesa,-9609.93
2023-06-19,Manutenção,despesa,-2488.08
2022-01-09,Manutenção,despesa,-6286.35
2022-06-22,Reembolso,receita,8847.32
2023-11-25,Aluguel,despesa,-1085.3
2022-06-18,Aluguel,despesa,-5039.85
2022-08-29,Reembolso,receita,1637.28
2023-07-01,Manutenção,despesa,-3157.82
2023-11-30,Conta de luz,despesa,-7749.83
2022-08-03,Aluguel,despesa,-9833.64
2023-05-05,Reembolso,receita,3073.76
2023-06-07,Manutenção,despesa,-1504.18
2023-05-15,Manutenção,despesa,-5292.03
2022-06-11,Compra de estoque,despesa,-2409.63
2022-05-19,Salário,receita,7772.51
2022-02-22,Venda de produto,receita,759.1
2023-11-27,Aluguel,despesa,-9109.94
2023-12-20,Conta de luz,despesa,-2627.7
2022-03-31,Compra de estoque,despesa,-5503.74
2022-05-03,Investimento,receita,8494.12
2022-06-22,Aluguel,despesa,-831.31
2023-05-07,Investimento,receita,8541.36
2022-06-15,Manutenção,despesa,-7379.5
2022-07-15,Investimento,receita,690.97
2023-01-07,Conta de luz,despesa,-5955.12
2023-09-16,Aluguel,despesa,-1227.45
2023-07-29,Reembolso,receita,3759.01
2022-01-07,Investimento,receita,9651.53
2022-02-06,Salário,receita,8008.51
2022-04-09,Aluguel,despesa,-3693.94
2023-08-22,Reembolso,receita,9376.74
2022-06-12,Venda de produto,receita,8196.14
2022-09-13,Compra de estoque,despesa,-1048.17
2023-01-14,Compra de estoque,despesa,-8863.98
2022-07-30,Compra de estoque,despesa,-1013.26
2022-12-27,Compra de estoque,despesa,-8056.62
2022-09-01,Aluguel,despesa,-2180.03
2023-11-07,Reembolso,receita,2409.39
2022-10-06,Venda de produto,receita,156.7
2022-02-21,Salário,receita,1723.57
2022-12-19,Manutenção,despesa,-3127.25
2023-03-26,Reembolso,receita,9898.56
2023-07-02,Salário,receita,1605.48
2023-11-11,Manutenção,despesa,-8047.09
2022-07-13,Manutenção,despesa,-5245.71
2022-07-19,Manutenção,despesa,-2888.85
2022-12-29,Manutenção,despesa,-5392.16
2023-02-12,Salário,receita,348.46
2023-04-26,Aluguel,despesa,-3098.29
2022-05-07,Compra de estoque,despesa,-3290.52
2022-02-25,Salário,receita,9945.97
2022-10-06,Aluguel,despesa,-835.77
2023-03-17,Investimento,receita,2714.18
2023-11-04,Investimento,receita,6056.61
2022-06-10,Reembolso,receita,2277.66
2023-11-11,Manutenção,despesa,-8386.36
2023-02-05,Reembolso,receita,9525.99
2022-09-04,Conta de luz,despesa,-5750.93
2022-09-05,Manutenção,despesa,-468.63
2022-04-17,Aluguel,despesa,-1868.5
2023-07-10,Manutenção,despesa,-5858.54
2022-07-16,Venda de produto,receita,2328.17
2023-10-15,Salário,receita,8294.65
2023-11-26,Compra de estoque,despesa,-2210.42
2023-11-30,Venda de produto,receita,6585.62
2023-02-25,Reembolso,receita,5025.38
2023-04-08,Manutenção,despesa,-3325.12
2023-08-11,Reembolso,receita,9053.8
2023-01-02,Aluguel,despesa,-3493.04
2023-07-20,Venda de produto,receita,3097.96
2023-09-09,Aluguel,despesa,-660.06
2023-12-10,Salário,receita,1055.29
2023-04-17,Compra de estoque,despesa,-9825.3
2023-12-15,Manutenção,despesa,-6772.2
2022-02-12,Venda de produto,receita,5481.44
2022-12-15,Reembolso,receita,2443.44
2023-08-24,Aluguel,despesa,-6518.7
2022-09-28,Conta de luz,despesa,-8954.55
2023-07-28,Compra de estoque,despesa,-1119.0
2023-08-05,Compra de estoque,despesa,-5354.36
2023-08-07,Conta de luz,despesa,-8600.01
2022-04-05,Investimento,receita,5768.02
2022-11-15,Conta de luz,despesa,-429.25
2022-04-07,Aluguel,despesa,-7425.37
2022-03-06,Reembolso,receita,9543.78
2022-05-12,Manutenção,despesa,-3071.22
2022-05-30,Compra de estoque,despesa,-3056.21
2023-03-02,Compra de estoque,despesa,-4516.2
2023-02-25,Investimento,receita,6081.19
2023-07-07,Manutenção,despesa,-2982.98
2023-07-27,Investimento,receita,7619.91
2022-04-05,Reembolso,receita,180.7
2023-03-18,Manutenção,despesa,-2811.18
2022-03-18,Aluguel,despesa,-4893.5
2023-07-30,Aluguel,despesa,-7323.6
2023-09-17,Compra de estoque,despesa,-6778.7
2023-08-12,Investimento,receita,6515.76
2023-05-05,Venda de produto,receita,547.83
2023-08-22,Reembolso,receita,9922.34
2022-11-16,Compra de estoque,despesa,-4876.0
2023-12-28,Venda de produto,receita,6936.8
2023-09-06,Venda de produto,receita,7130.67
2023-05-15,Aluguel,despesa,-1459.64
2023-12-06,Manutenção,despesa,-2473.34
2023-09-14,Salário,receita,4832.34
2023-10-20,Aluguel,despesa,-8929.88
2023-08-23,Manutenção,despesa,-7879.59
2023-04-01,Conta de luz,despesa,-398.68
2022-09-25,Compra de estoque,despesa,-1088.13
2023-05-09,Compra de estoque,despesa,-7939.71
2023-05-10,Conta de luz,despesa,-4534.63
2023-02-25,Reembolso,receita,2667.2
2023-06-22,Venda de produto,receita,1222.46
2023-01-12,Manutenção,despesa,-8069.58
2023-06-09,Aluguel,despesa,-4900.25
2023-09-11,Reembolso,receita,9161.65
2023-03-18,Salário,receita,9147.58
2023-10-31,Manutenção,despesa,-1213.76
2022-09-05,Reembolso,receita,6442.07
2023-08-08,Aluguel,despesa,-8768.3
2023-09-24,Compra de estoque,despesa,-6370.7
2022-11-09,Compra de estoque,despesa,-128.01
2022-04-24,Manutenção,despesa,-7224.66
2022-05-23,Reembolso,receita,3547.33
2023-02-03,Venda de produto,receita,3653.77
2022-10-31,Compra de estoque,despesa,-7781.57
2022-11-27,Investimento,receita,7865.02
2022-03-26,Compra de estoque,despesa,-869.03
2022-09-24,Investimento,receita,1914.54
2022-04-17,Compra de estoque,despesa,-7930.48
2023-02-11,Aluguel,despesa,-539.18
2022-06-08,Aluguel,despesa,-6744.71
2022-09-27,Salário,receita,9539.27
2022-04-09,Aluguel,despesa,-1397.14
2022-06-23,Compra de estoque,despesa,-7176.81
2022-10-06,Aluguel,despesa,-9726.57
2022-03-08,Compra de estoque,despesa,-5582.64
2023-11-23,Manutenção,despesa,-7748.37
2022-04-12,Salário,receita,3753.4
2023-11-16,Conta de luz,despesa,-2730.72
2022-03-15,Manutenção,despesa,-7314.57
2023-05-23,Venda de produto,receita,5383.25
2022-05-09,Compra de estoque,despesa,-9860.71
2022-02-02,Reembolso,receita,8131.19
2022-11-20,Investimento,receita,9210.33
2023-05-11,Venda de produto,receita,8660.34
2022-03-24,Salário,receita,1513.6
2022-01-13,Compra de estoque,despesa,-5825.29
2023-04-18,Venda de produto,receita,9861.33
2023-05-31,Investimento,receita,2307.24
2023-10-31,Salário,receita,276.74
2022-07-26,Salário,receita,1612.34
2022-06-21,Investimento,receita,5040.74
2023-05-04,Aluguel,despesa,-7014.84
2022-09-14,Venda de produto,receita,2057.12
2022-08-28,Compra de estoque,despesa,-8964.54
2022-04-11,Aluguel,despesa,-4156.39
2022-01-06,Manutenção,despesa,-8013.51
2022-02-19,Investimento,receita,6244.27
2022-07-27,Salário,receita,1541.13
2022-02-27,Venda de produto,receita,7016.16
2023-01-15,Aluguel,despesa,-3520.77
2022-07-20,Salário,receita,1866.33
2022-09-21,Manutenção,despesa,-8666.12
2023-07-07,Venda de produto,receita,2235.77
2022-11-21,Manutenção,despesa,-6841.09
2023-09-26,Salário,receita,8875.66
2022-07-15,Aluguel,despesa,-8917.68
2023-08-19,Salário,receita,2869.04
2023-04-03,Manutenção,despesa,-605.37
2022-10-07,Salário,receita,1747.62
2023-04-24,Aluguel,despesa,-7334.94
2023-08-07,Salário,receita,2222.29
2023-08-29,Manutenção,despesa,-4787.48
2023-03-02,Conta de luz,despesa,-9323.17
2023-09-29,Aluguel,despesa,-9393.83
2023-05-29,Compra de estoque,despesa,-3914.92
2023-01-03,Manutenção,despesa,-2424.06
2023-01-24,Investimento,receita,8279.49
2023-04-03,Compra de estoque,despesa,-6098.71
2022-04-17,Compra de estoque,despesa,-3632.36
2022-08-30,Venda de produto,receita,7944.66
2023-04-06,Venda de produto,receita,7346.35
2022-12-10,Compra de estoque,despesa,-7792.47
2023-02-11,Venda de produto,receita,6794.65
2023-12-09,Investimento,receita,5644.01
2023-01-30,Conta de luz,despesa,-6159.07
2023-09-24,Aluguel,despesa,-8995.83
2022-10-03,Conta de luz,despesa,-8836.45
2022-08-08,Aluguel,despesa,-2751.91
2022-02-15,Conta de luz,despesa,-6785.5
2022-05-13,Reembolso,receita,2405.96
2022-07-01,Venda de produto,receita,534.86
2023-11-01,Investimento,receita,8888.37
2022-12-15,Reembolso,receita,5222.59
2023-10-05,Aluguel,despesa,-5860.81
2023-11-04,Manutenção,despesa,-7493.23
2022-10-05,Salário,receita,8612.62
2022-09-21,Manutenção,despesa,-918.66
2023-03-29,Conta de luz,despesa,-3216.66
2022-02-25,Reembolso,receita,7566.15
2022-09-24,Salário,receita,4101.31
2023-10-19,Investimento,receita,9435.63
2022-01-08,Aluguel,despesa,-4669.24
2022-01-17,Conta de luz,despesa,-1177.66
2022-01-12,Reembolso,receita,6111.03
2022-11-08,Investimento,receita,4759.07
2023-09-28,Investimento,receita,4069.59
2022-10-01,Investimento,receita,8248.85
2022-04-23,Conta de luz,despesa,-3795.87
2022-02-18,Aluguel,despesa,-6412.74
2023-07-22,Investimento,receita,3811.71
2023-10-16,Conta de luz,despesa,-7814.37
2023-08-09,Compra de estoque,despesa,-8596.16
2022-11-03,Venda de produto,receita,8899.42
2023-04-15,Salário,receita,6514.8
2023-08-26,Investimento,receita,365.21
2022-08-22,Manutenção,despesa,-4015.97
2023-03-02,Venda de produto,receita,8533.4
2023-12-17,Compra de estoque,despesa,-5495.41
2023-09-05,Investimento,receita,8178.86
2022-09-08,Manutenção,despesa,-2241.98
2023-09-22,Reembolso,receita,6462.0
2023-05-27,Venda de produto,receita,5204.24
2022-01-17,Investimento,receita,4433.05
2022-08-05,Compra de estoque,despesa,-8503.62
2023-04-19,Conta de luz,despesa,-7213.61
2023-08-10,Investimento,receita,3680.11
2023-08-05,Conta de luz,despesa,-9804.14
2023-08-07,Conta de luz,despesa,-2259.6
2023-12-02,Investimento,receita,4373.46
2023-09-21,Conta de luz,despesa,-356.53
2023-05-19,Venda de produto,receita,5491.4
2022-09-19,Manutenção,despesa,-5714.25
2022-06-27,Reembolso,receita,1279.92
2023-03-13,Compra de estoque,despesa,-5314.83
2023-01-11,Aluguel,despesa,-6371.2
2022-08-11,Aluguel,despesa,-3779.2
2023-05-20,Reembolso,receita,3596.3
2022-06-11,Manutenção,despesa,-4822.6
2022-09-23,Venda de produto,receita,4704.98
2022-06-26,Compra de estoque,despesa,-6767.89
2022-08-27,Aluguel,despesa,-4054.75
2023-01-27,Venda de produto,receita,1317.95
2022-05-21,Conta de luz,despesa,-7722.07
2022-11-12,Aluguel,despesa,-3422.57
2022-02-21,Conta de luz,despesa,-8627.32
2023-10-18,Compra de estoque,despesa,-572.02
2022-09-23,Compra de estoque,despesa,-4944.73
2023-09-15,Compra de estoque,despesa,-874.47
2023-04-05,Salário,receita,405.12
2022-12-16,Salário,receita,1447.38
2023-01-10,Venda de produto,receita,5259.95
2023-11-24,Manutenção,despesa,-168.84
2022-01-15,Investimento,receita,9099.84
2022-06-25,Compra de estoque,despesa,-4332.51
2023-06-19,Compra de estoque,despesa,-1510.43
2023-02-10,Venda de produto,receita,5795.36
2022-10-10,Compra de estoque,despesa,-6020.81
2023-08-20,Salário,receita,8768.77
2022-10-31,Compra de estoque,despesa,-4510.31
2023-08-09,Reembolso,receita,7157.68
2023-09-11,Aluguel,despesa,-8611.74
2022-10-03,Venda de produto,receita,2067.36
2023-01-27,Manutenção,despesa,-9529.51
2022-07-13,Reembolso,receita,9414.32
2022-12-11,Conta de luz,despesa,-8391.23
2022-01-11,Reembolso,receita,1645.9
2023-04-30,Conta de luz,despesa,-3200.71
2023-02-26,Compra de estoque,despesa,-3655.26
2022-01-18,Salário,receita,8221.14
2022-06-20,Venda de produto,receita,4016.61
2022-07-06,Aluguel,despesa,-1132.67
2023-01-13,Reembolso,receita,8501.75
2023-11-12,Salário,receita,7696.43
2022-12-01,Aluguel,despesa,-9482.52
2023-09-21,Venda de produto,receita,688.08
2022-05-09,Compra de estoque,despesa,-9355.63
2022-10-05,Reembolso,receita,634.89
2022-06-01,Investimento,receita,4343.32
2022-09-01,Compra de estoque,despesa,-9938.75
2023-11-23,Salário,receita,6885.67
2022-09-03,Reembolso,receita,3953.92
2023-11-12,Investimento,receita,486.64
2022-07-27,Reembolso,receita,8870.78
2023-09-22,Investimento,receita,8576.04
2023-01-15,Manutenção,despesa,-6750.95
2023-11-01,Salário,receita,5257.98
2022-03-09,Conta de luz,despesa,-3370.33
2023-10-17,Venda de produto,receita,3657.13
2023-04-24,Investimento,receita,4170.63
2022-11-19,Salário,receita,8995.47
2022-06-24,Conta de luz,despesa,-4648.05
2022-03-19,Investimento,receita,3836.36
2023-01-19,Aluguel,despesa,-5370.6
2023-06-27,Reembolso,receita,9683.52
2022-05-29,Manutenção,despesa,-6391.35
2023-04-19,Venda de produto,receita,6543.49
2023-10-26,Reembolso,receita,3227.01
2023-05-26,Reembolso,receita,7296.55
2023-08-26,Venda de produto,receita,7723.03
2023-01-22,Venda de produto,receita,393.34
2022-07-02,Conta de luz,despesa,-2696.73
2023-11-20,Salário,receita,1978.28
2022-09-09,Conta de luz,despesa,-9180.44
2023-02-26,Venda de produto,receita,6581.51
2022-06-05,Salário,receita,3535.37
2022-05-01,Reembolso,receita,8295.5
2022-09-04,Compra de estoque,despesa,-1127.84
2022-08-17,Aluguel,despesa,-3119.06
2022-04-27,Compra de estoque,despesa,-8258.58
2023-03-06,Compra de estoque,despesa,-7112.68
2023-08-27,Conta de luz,despesa,-6059.72
2022-01-11,Venda de produto,receita,8242.22
2023-08-25,Investimento,receita,8244.0
2022-04-26,Manutenção,despesa,-397.93
2023-06-13,Investimento,receita,8446.85
2023-02-07,Venda de produto,receita,461.48
2022-07-04,Aluguel,despesa,-297.15
2023-06-29,Conta de luz,despesa,-2228.36
2023-06-01,Reembolso,receita,9108.99
2023-03-29,Salário,receita,5210.0
2022-05-21,Salário,receita,6340.03
2023-05-04,Investimento,receita,5069.46
2023-02-14,Reembolso,receita,2214.91
2023-08-03,Manutenção,despesa,-7403.1
2022-02-05,Conta de luz,despesa,-5814.84
2022-08-07,Salário,receita,5903.03
2023-11-25,Reembolso,receita,3926.65
2022-01-27,Manutenção,despesa,-6721.59
2023-11-19,Salário,receita,2243.08
2023-08-11,Compra de estoque,despesa,-8862.03
2023-09-21,Venda de produto,receita,8987.63
2023-06-25,Reembolso,receita,9236.36
2023-12-02,Compra de estoque,despesa,-5007.09
2023-08-21,Conta de luz,despesa,-2371.7
2022-10-11,Manutenção,despesa,-6986.94
2022-08-10,Manutenção,despesa,-8206.44
2023-12-18,Investimento,receita,6226.75
2022-06-09,Conta de luz,despesa,-7237.99
2022-10-12,Salário,receita,8605.96
2022-07-28,Reembolso,receita,3681.28
2022-05-01,Investimento,receita,3486.19
2022-04-02,Conta de luz,despesa,-4826.98
2022-07-13,Conta de luz,despesa,-7784.69
2022-04-06,Venda de produto,receita,5282.66
2022-04-29,Conta de luz,despesa,-7692.52
2022-05-26,Compra de estoque,despesa,-1729.24
2023-04-23,Investimento,receita,8366.82
2022-11-13,Aluguel,despesa,-7023.27
2022-07-11,Manutenção,despesa,-9904.89
2023-04-02,Salário,receita,4053.99
2022-08-09,Salário,receita,2401.17
2022-04-13,Reembolso,receita,8486.99
2023-04-08,Conta de luz,despesa,-9348.42
2022-10-16,Aluguel,despesa,-8049.46
2023-12-10,Manutenção,despesa,-6404.14
2023-11-29,Venda de produto,receita,818.34
2023-01-07,Venda de produto,receita,5753.58
2022-03-21,Conta de luz,despesa,-2514.77
2023-04-29,Investimento,receita,7751.28
2023-07-13,Venda de produto,receita,6926.1
2023-07-06,Aluguel,despesa,-5989.7
2023-05-01,Reembolso,receita,615.03
2022-11-25,Venda de produto,receita,3560.01
